subtype,donor,section,pc,morans_I,CPS
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,5,0.07400832900065799,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,6,0.04507820358197473,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,7,0.06354136933573967,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,8,0.010058266640169147,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,9,0.14657178766766174,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,10,0.04168053175927591,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,11,0.046563202735367744,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,12,0.09551643333007603,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,13,0.001542974395075644,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,14,0.017707913525202852,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,15,0.018904209280020876,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,16,0.005841986092669358,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,17,0.0048401879644046995,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,18,0.05496474524809185,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,19,0.07636180366584654,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,20,0.013394131644477284,0.838095749
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,1,0.1901189369500269,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,2,0.31006868800081216,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,3,0.13990819185697506,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,4,0.0847646897575314,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,5,0.0958545012871895,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,6,0.09534616220459391,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,7,0.07700518947798377,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,8,0.0472403307840452,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,9,0.058784860536377034,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,10,0.08456246240017012,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,11,0.05384735964323415,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,12,0.03516364169495263,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,13,0.042283483912961474,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,14,0.04008054719272615,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,15,0.026234747249147445,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,16,0.01838104581690862,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,17,0.03142450580983591,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,18,0.06987661572708023,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,19,0.026731740617653744,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,20,0.022245214860398335,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,1,0.22146440093583428,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,2,0.3423323415559629,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,3,0.19524914264588206,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,4,0.04379544554640646,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,5,0.12443517155937044,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,6,0.05646800070644121,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,7,0.04360018521167281,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,8,0.045468078728314945,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,9,0.06108469403267301,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,10,0.0757830825726691,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,11,0.048083511892279655,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,12,0.05523882289446993,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,13,0.0411091595332212,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,14,0.03687058223912456,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,15,0.06097439409654921,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,16,0.04822333361278422,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,17,0.03143841267002946,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,18,0.06095709944929894,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,19,0.044256538895437424,0.517476286
L2/3 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,20,0.05861783833226418,0.517476286
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,1,0.004375136274545041,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,2,0.08906451886237599,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,3,0.10305502984537936,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,4,0.019614502987904823,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,5,0.010755262136162957,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,6,0.09033624815662765,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,7,0.011490952622697134,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,8,0.04888665004318718,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,9,0.041665021426344706,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,10,0.03946203354880245,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,11,0.07325142278816414,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,12,0.04113957532359237,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,13,0.011366470654596514,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,14,0.09413802275319609,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,15,0.041980528810952523,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,16,0.03639401920641324,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,17,0.007055567233156939,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,18,0.003099910503211406,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,19,-0.016711691492748097,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.03,20,0.03064534862831593,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,1,0.035866306297038304,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,2,0.03958418868849833,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,3,0.09815070277292796,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,4,0.006467387911016906,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,5,-0.0006356802597017637,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,6,-0.05934906725508091,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,7,-0.050106379183985895,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,8,-0.050441421998026315,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,9,0.02929796076532964,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,10,-0.00985353712380533,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,11,0.08837505977192656,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,12,0.022147537228848102,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,13,0.009467315955312,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,14,-0.0027325183537759297,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,15,0.028742379409040862,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,16,0.09403851723798405,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,17,0.011859178260940191,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,18,0.022819525929284015,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,19,0.0383173462420521,0.522888828
L4 IT,H20.33.001,H20.33.001.Cx28.MTG.02.007.1.01.03,20,0.018027943462956667,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,1,0.04315886581118689,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,2,0.19917118970015296,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,3,0.1170972172550909,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,4,0.143528366837825,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,5,0.0824060875512551,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,6,0.11781746169781451,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,7,0.04386650171153662,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,8,0.12404118815923743,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,9,0.05858602984926385,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,10,0.07582212557847948,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,11,0.09980695975128367,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,12,0.052916131898536306,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,13,-0.00110040217690277,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,14,-0.002050548695607942,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,15,0.02758305529201329,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,16,0.07952167901304708,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,17,-0.025353472992370795,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,18,0.05253308020815151,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,19,0.0898166366597715,0.522888828
L4 IT,H20.33.001,H20.33.001.CX28.MTG.02.007.1.02.02,20,0.07971692126902369,0.522888828
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,1,0.007332870357803605,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,2,0.01750493492506256,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,3,0.17266216552233615,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,4,0.018286911960255482,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,5,0.01856817742795698,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,6,0.01714744225772655,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,7,0.02781184320643497,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,8,0.017164389209704922,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,9,0.055730443150188276,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,10,0.0011134667234611157,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,11,-0.001095366048854814,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,12,0.029450253701373306,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,13,0.005592659946841972,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,14,0.004243869843687972,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,15,0.01806672315772475,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,16,-0.018649796424936603,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,17,0.05854424231933768,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,18,0.05897992554249909,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,19,0.005571968189319258,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.04,20,0.13248816648979303,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,1,0.03926223840940194,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,2,0.08997316290228619,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,3,0.0763525516679017,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,4,-0.009250694307998958,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,5,0.030170338411502615,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,6,-0.022383628739622345,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,7,-0.00387241804369989,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,8,-0.020618866845596703,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,9,0.009303574823241767,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,10,0.06777044757187477,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,11,0.02962549955813571,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,12,-0.016471799468560148,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,13,-0.016291418171631575,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,14,-0.026566014271636792,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,15,0.08880909404415754,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,16,0.01681542976306999,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,17,-0.022839452146616177,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,18,0.043385338348742974,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,19,0.0395478936863395,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.02,20,-0.03289470441882526,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,1,0.029470468274050005,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,2,0.1400726047453593,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,3,0.09633230984750309,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,4,0.05658628166573128,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,5,0.016229302018729026,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,6,0.04126604077455976,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,7,0.014310420923096534,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,8,0.07063018795763779,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,9,0.025181000473851172,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,10,0.04259720808085333,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,11,0.06537798450962543,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,12,0.010019694852349393,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,13,-0.0007690752967618251,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,14,0.04945377573363845,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,15,0.033418918939227875,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,16,0.1494325687233937,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,17,0.06931341626083365,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,18,-0.022998692638513486,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,19,-0.019673893313720946,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.02.03,20,-0.015518647962168603,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,1,0.03718515591759782,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,2,0.010878829584261451,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,3,-0.035303771661811464,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,4,-0.05290985914022256,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,5,-0.022969067302225414,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,6,0.12098525762540716,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,7,0.0024768857735231412,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,8,-0.011530511486531898,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,9,0.03477132160003673,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,10,-0.1423235283638188,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,11,-0.033574789773726424,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,12,-0.03481448271133418,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,13,-0.0681212758304284,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,14,-0.007999715141525853,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,15,0.040741221767603586,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,16,0.0009843119790784425,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,17,0.006340316982685476,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,18,-0.00642349452845955,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,19,0.06347075460568898,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.04,20,-0.07227322615340762,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,1,0.04401304513917967,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,2,-0.005240477073971276,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,3,0.17549341896305362,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,4,0.0407983979114875,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,5,0.03864933094774396,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,6,0.033436368738797816,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,7,0.03360203178894271,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,8,-0.013008998299419988,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,9,-0.009394809378806159,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,10,0.08921743702726091,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,11,-0.022274574813164274,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,12,0.06996641433746269,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,13,-0.010761309107999504,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,14,0.05139008863410467,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,15,-0.010647624548639975,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,16,0.0800866303900298,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,17,0.08854330583630965,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,18,-0.015774591165872456,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,19,0.1112218138082173,0.725005699
L4 IT,H20.33.004,H20.33.004.Cx26.MTG.02.007.1.01.05,20,0.082821937287313,0.725005699
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,1,0.0365081690134918,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,2,0.03166444643293179,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,3,0.05192838880108102,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,4,0.03535807415726783,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,5,0.10027041846797402,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,6,0.009764239382191805,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,7,-0.016102344371072958,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,8,0.0016959805350183835,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,9,0.025956321259596064,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,10,-0.03776656373873581,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,11,-0.017660726624689257,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,12,0.016722976878732414,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,13,-0.04107339681496578,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,14,-0.0005594121335071925,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,15,-0.008829410516565979,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,16,0.021827519371204626,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,17,-0.0155381773034341,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,18,-0.00954935615738544,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,19,-0.014130003545446645,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.02,20,0.02986043693495573,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,1,0.10488215791946155,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,2,0.049218374649251224,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,3,0.05076666990143108,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,4,0.04077043770472972,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,5,0.014598880221291993,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,6,-0.00045623182733334466,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,7,-0.009941254349923712,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,8,-0.02962746632305888,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,9,0.0012530972085456266,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,10,0.0493726176885529,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,11,0.010575624300173817,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,12,0.02231532655167471,0.237009997
