subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max,q_fdr,q_eqsec
L4 IT,FYB1,491,0.0195091225086587,0.0216755365598286,0.75,0.016344804174313,0.785,24,1444,5974,24,-0.0658316075788672,0.0180371819843788,0.055426280453428,0.8095744680851064,0.8569868995633187
L4 IT,CYSLTR2,460,0.0194151968733241,0.0228146339163717,0.727,0.0167995229429663,0.634,24,222,5974,24,-0.0242156391057781,0.007950925926237,0.0827835589005144,0.7936681222707423,0.7220956719817767
L4 IT,SLC27A6,494,0.0191578706773236,0.0222079583002461,0.903,0.0163655913680523,0.852,24,3039,5974,24,-0.0374941408293587,0.017260129847069,0.0362563907740716,0.9252049180327869,0.9006342494714588
L4 IT,AC021723.2,498,0.0191242575240272,0.0226619850961655,0.945,0.0149151546280736,0.962,24,3369,5974,24,-0.0636123556302608,0.0165523434126907,0.0488336652733986,0.9613821138211383,0.9678068410462777
L4 IT,RERGL,498,0.0190438894423006,0.0217666569375525,0.815,0.0180207192560489,0.643,24,1799,5974,24,-0.0129021337689946,0.0158446313056224,0.0578628405441998,0.8560924369747899,0.7257336343115124
L4 IT,CD44,496,0.0188431941626369,0.0224565906211357,0.875,0.0167825890949085,0.731,24,1303,5974,24,-0.0218917376770919,0.0132728467325723,0.0502047589076121,0.9057971014492754,0.8068432671081678
L4 IT,BMPR1B,499,0.0188313820231348,0.0226943409453801,0.98,0.0156075798932681,0.977,24,3660,5974,24,-0.0151218237523583,0.0183512597860256,0.0367724751270743,0.9839357429718876,0.9809236947791165
L4 IT,KYNU,487,0.0185528566274144,0.0218039291092969,0.841,0.0142578621433771,0.934,24,1552,5974,24,-0.0494478477464757,0.0153268490011598,0.0422942155104756,0.8778705636743215,0.9473684210526315
L4 IT,LINC01099,496,0.0183132400497735,0.0220422383141484,0.887,0.0147392618301285,0.92,24,1714,5974,24,-0.037371076817131,0.0136107948452518,0.0503706969483871,0.9144329896907216,0.9387755102040817
L4 IT,LINC01170,496,0.0182851294891942,0.0221089256272415,0.924,0.016044801331545,0.846,24,2112,5974,24,-0.0119728660414051,0.0158964901137142,0.0450352301593906,0.9428571428571428,0.8961864406779662
L4 IT,AC008080.4,463,0.0181283732082344,0.021760810614975,0.769,0.0167592574253591,0.697,24,368,5974,24,-0.0558763690491181,0.014160486438406,0.1263120949463979,0.8163481953290871,0.7744444444444445
L4 IT,CARTPT,497,0.0180146071634692,0.0225634211988393,0.834,0.0222541236113091,0.272,24,398,5974,24,-0.0414218715519471,0.0163186996411642,0.1395348837209296,0.8723849372384938,0.40476190476190477
L4 IT,AC093765.2,492,0.0177560259804584,0.022511834851068,0.946,0.0148494465113209,0.909,24,1880,5974,24,-0.0162500599535106,0.0119439318563802,0.0446199912957463,0.9613821138211383,0.9294478527607362
L4 IT,ACSBG1,496,0.0174651033632367,0.0223720268712044,0.98,0.0151825547819343,0.942,24,2918,5974,24,-0.0142796873583268,0.0140912252146594,0.0389410359610736,0.9839357429718876,0.9495967741935484
L4 IT,SLC15A5,488,0.0168011579693947,0.0227875873220517,0.964,0.0137325717905602,0.938,24,1060,5974,24,-0.0373384243076994,0.0127121595965656,0.0429571544865181,0.9737373737373738,0.9474747474747475
L4 IT,GJA1,494,0.0165296014186295,0.0228990143583125,0.986,0.012863042000339,0.979,24,1628,5974,24,-0.0269474616800481,0.0132596601710049,0.0438521798283805,0.9879759519038076,0.9809619238476954
L4 IT,SCIN,489,0.0164764836892377,0.0229033902857159,0.952,0.014076546656662,0.89,24,737,5974,24,-0.0210048746170094,0.0142744973320457,0.0512355899221169,0.9635627530364372,0.9265010351966874
L4 IT,ADH1B,443,0.015649080273926,0.0221137182401361,0.894,0.0118596696983784,0.923,24,233,5974,24,-0.0319531395609187,0.011274451362563,0.0686839366996611,0.917864476386037,0.939918533604888
L4 IT,SST,455,0.0133269887934571,0.0181798953214666,0.759,0.0131163522850488,0.804,23,233,5974,24,-0.0407340614052723,0.0044210031591591,0.0735552179468231,0.8095744680851064,0.8701298701298701
L4 IT,GPR17,426,0.0073062160366365,0.0213583642858026,0.993,0.0051855994725732,0.991,23,146,5974,24,-0.0395953153954612,-0.0017427945297525,0.0779312150790141,0.993,0.991
Oligodendrocyte,FMO2,435,0.0848160840602027,0.01307718333151,0.024,0.0773183770550428,0.028,3,5,2240,16,-0.0249999999999975,0.0958440200540176,0.1611111111111085,0.9930492813141684,0.86625
Oligodendrocyte,MS4A6A,464,0.0640633603346447,0.0147294963627521,0.054,0.0584213427286584,0.089,4,5,2240,16,-0.012345679012345,0.0429573008004652,0.1601164483260485,0.9930492813141684,0.8694230769230771
Oligodendrocyte,CYSLTR2,460,0.057908839765168,0.022548001108386,0.133,0.0606101277740545,0.1,5,7,2240,16,-0.0483870967741935,0.0508240019692951,0.1538461538461484,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AL353072.2,496,0.0531048105775289,0.0156189254499054,0.061,0.0259279565928963,0.239,5,8,2240,16,-0.0303030303030296,-0.0068027210884378,0.1117036983486662,0.9930492813141684,0.9366923076923077
Oligodendrocyte,AL353811.1,484,0.0500668877265886,0.0160602123283084,0.025,0.0589147105947003,0.023,8,35,2240,16,-0.0055019272919764,0.0416420870543804,0.1634093376764532,0.9930492813141684,0.86625
Oligodendrocyte,AC097512.1,498,0.0490113657267171,0.0258412328404673,0.001,0.0195018350912357,0.212,15,285,2240,16,-0.029360282543085,0.0216650617397194,0.0842592952790059,0.495,0.9125217391304348
Oligodendrocyte,LINC02248,496,0.0446906088527934,0.019046180977629,0.092,0.0416301010456516,0.112,6,16,2240,16,-0.0247150676155833,0.028200973118721,0.1477272727272732,0.9930492813141684,0.8694230769230771
Oligodendrocyte,NPY,470,0.0409214621038619,0.0207203638980831,0.013,0.0109300906505291,0.544,16,94,2240,16,-0.028054467323686,-0.0055414790397822,0.1024349271915411,0.9930492813141684,0.9858403361344538
Oligodendrocyte,LINC01179,489,0.0396479474250855,0.0229475199709414,0.198,0.0407297749306569,0.117,7,13,2240,16,-0.0154320987654314,0.0362480488838092,0.156250000000003,0.9930492813141684,0.8694230769230771
Oligodendrocyte,CCN2,476,0.0392701523218236,0.023802686187827,0.069,0.0346302635030619,0.053,13,56,2240,16,-0.0265151515151508,0.0476954890917404,0.1481481481481486,0.9930492813141684,0.8694230769230771
Oligodendrocyte,NPNT,493,0.0388810214576339,0.0260596487221776,0.067,0.0273767813191702,0.1,13,120,2240,16,-0.0216049382716042,0.0192993572719382,0.1318838097766505,0.9930492813141684,0.8694230769230771
Oligodendrocyte,CALCR,464,0.0386120409303852,0.0223800073886771,0.189,0.0550443540480256,0.038,8,16,2240,16,-0.0397359104776658,0.0310272655549666,0.1630276564774311,0.9930492813141684,0.8694230769230771
Oligodendrocyte,SST,455,0.0384828151872518,0.0198251946843412,0.051,0.0341904941555235,0.069,13,48,2240,16,-0.053959886855973,0.0324234815200814,0.1554487179487125,0.9930492813141684,0.8694230769230771
Oligodendrocyte,PTGER3,495,0.0384422498026511,0.0180562426337172,0.015,0.0271261254703887,0.104,15,101,2240,16,-0.0478270519329954,0.0116004806523171,0.1656250000000038,0.9930492813141684,0.8694230769230771
Oligodendrocyte,VSIG4,419,0.0382275301027996,0.0237901249978899,0.231,0.0431685042719952,0.132,7,14,2240,16,-0.0200049952738867,0.0363272486889974,0.1522435897435843,0.9930492813141684,0.8694230769230771
Oligodendrocyte,PTPRC,496,0.0335966551047302,0.0232957982527112,0.106,0.0058114629886085,0.795,15,148,2240,16,-0.0380096001532774,-0.0064210060306292,0.0693113174809027,0.9930492813141684,0.9858403361344538
Oligodendrocyte,FYB1,491,0.0331407676857971,0.0219892895556012,0.044,0.0236123700370563,0.091,16,240,2240,16,-0.0445101601626753,0.0260963325339802,0.1080042593206727,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AC097518.2,496,0.0329846369293031,0.0237240008444408,0.092,0.012228304041924,0.469,16,213,2240,16,-0.0520334471562114,0.0237689141841549,0.0669377151359225,0.9930492813141684,0.9858403361344538
Oligodendrocyte,SRGN,486,0.0323358465150028,0.0176227365021044,0.05,0.0365850290170904,0.015,15,108,2240,16,-0.0249999999999975,0.0188876508345648,0.155555555555558,0.9930492813141684,0.825
Oligodendrocyte,AL355672.1,497,0.032156133083315,0.0172246012855963,0.079,0.0469257368611381,0.006,14,56,2240,16,-0.0435776443585536,0.0430541712552501,0.1602564102564048,0.9930492813141684,0.7425
Oligodendrocyte,MIR924HG,495,0.0318555817791314,0.0232750315210289,0.101,0.0109662165531779,0.581,16,187,2240,16,-0.0655248516199366,0.0164569142136669,0.0707590618113604,0.9930492813141684,0.9858403361344538
Oligodendrocyte,AC022655.1,492,0.031831717924137,0.0220642981772614,0.084,0.0212564286189062,0.162,16,209,2240,16,-0.0662542973359394,0.0294988283391573,0.0906353387706058,0.9930492813141684,0.8910000000000001
Oligodendrocyte,AC113137.1,493,0.0316272742422351,0.0219064102277668,0.081,0.0179097965042571,0.224,16,234,2240,16,-0.0372929324427057,0.019602131750674,0.0595301712772037,0.9930492813141684,0.9366923076923077
Oligodendrocyte,STPG2-AS1,497,0.0313780271595885,0.02117695992558,0.009,0.0207305646392905,0.065,16,975,2240,16,-0.0380075069290258,0.0162717279018966,0.0814411990521817,0.9930492813141684,0.8694230769230771
Oligodendrocyte,IQGAP2,498,0.031358198651172,0.0192556926824342,0.065,0.0214747457875889,0.221,15,150,2240,16,-0.0234043410943709,0.0242008625380026,0.1032375366606382,0.9930492813141684,0.9366923076923077
Oligodendrocyte,GPR149,494,0.0309873306405391,0.0204577881165493,0.12,0.0197535185110284,0.287,15,83,2240,16,-0.0454545454545448,0.0231788913813916,0.1120562869476257,0.9930492813141684,0.9389032258064516
Oligodendrocyte,AC018680.1,496,0.030923192461902,0.0219344053447755,0.151,0.028614896144625,0.127,13,75,2240,16,-0.0331649167222164,0.0302689159683935,0.1522435897435843,0.9930492813141684,0.8694230769230771
Oligodendrocyte,PLCH1,499,0.030824178717393,0.0210662930212341,0.013,0.0255223710460076,0.006,16,1020,2240,16,-0.0317968221344268,0.0268454873894994,0.0797119906403483,0.9930492813141684,0.7425
Oligodendrocyte,AC007319.1,499,0.0304025142314379,0.0206074697673378,0.019,0.0254338475303281,0.012,16,969,2240,16,-0.0190295807076201,0.0245340318365066,0.0545998542806169,0.9930492813141684,0.825
Oligodendrocyte,AC011246.1,499,0.0299681432339527,0.0206779294744079,0.018,0.0193592502798631,0.09,16,890,2240,16,-0.0227685824741362,0.0165073094845791,0.0520555991745907,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AC110023.1,498,0.0298659686284427,0.019598130982437,0.029,0.0248757518832736,0.02,16,531,2240,16,-0.0161809355536266,0.0323175230744392,0.0582864549336332,0.9930492813141684,0.86625
Oligodendrocyte,AC016687.3,496,0.029701728709662,0.0199129255891842,0.154,0.0166906357770964,0.396,14,80,2240,16,-0.0696726555316139,0.0147722234672727,0.0933025567082514,0.9930492813141684,0.954
Oligodendrocyte,SCIN,489,0.0291661600727397,0.0186669678174809,0.185,0.0202595761026351,0.28,11,48,2240,16,-0.0267295597484266,0.0198523290252911,0.0690335140673947,0.9930492813141684,0.9389032258064516
Oligodendrocyte,PLCE1,496,0.0288305434364284,0.0200007796388353,0.035,0.0220201008780991,0.05,16,680,2240,16,-0.011197427797657,0.0179884814405578,0.0618549883712332,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AJ009632.2,499,0.0288253985386608,0.0216117753100071,0.049,0.0171402983031172,0.203,16,807,2240,16,-0.0474474206519356,0.0245603689637,0.0478566962344716,0.9930492813141684,0.9118421052631579
Oligodendrocyte,LINC01090,498,0.0287778760972364,0.022137702416254,0.131,0.0158054701380172,0.298,16,479,2240,16,-0.0310708248459847,0.0207792363539756,0.0532882736962066,0.9930492813141684,0.939873417721519
Oligodendrocyte,AP003464.1,499,0.0284679182576609,0.0217590216699338,0.145,0.0168534775239246,0.266,16,251,2240,16,-0.0506385868155324,0.017670757296927,0.0856846013375139,0.9930492813141684,0.9384375000000001
Oligodendrocyte,PARD3,499,0.0284375820531894,0.0214139625399833,0.025,0.021497236952568,0.017,16,1163,2240,16,-0.0106490983276008,0.0192234530989347,0.0556393084130944,0.9930492813141684,0.8415000000000001
Oligodendrocyte,AQP4,499,0.0283050131532355,0.0222228889899722,0.123,0.018406380750819,0.16,16,595,2240,16,-0.0281128391690974,0.0253084639489169,0.0766018705296203,0.9930492813141684,0.8910000000000001
Oligodendrocyte,LMCD1,497,0.0282058209447808,0.0217241683308388,0.089,0.0223905843111869,0.043,16,770,2240,16,-0.01938150608759,0.0259898580531242,0.0424218763937509,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AC069410.1,485,0.0280184455202651,0.02324760307584,0.279,0.0205267880716742,0.276,14,84,2240,16,-0.0315129394607921,0.0203201303339978,0.1143365456563832,0.9930492813141684,0.9389032258064516
Oligodendrocyte,AL139379.1,493,0.028008583506716,0.0210655053161908,0.172,0.0175132488843291,0.3,16,166,2240,16,-0.0742692454262655,0.0069816840467127,0.1291666666666672,0.9930492813141684,0.939873417721519
Oligodendrocyte,LINC00378,498,0.0279743605400577,0.0202833841054094,0.126,0.0210378536941826,0.133,16,270,2240,16,-0.0233708631317684,0.0211170286631509,0.0574633546379238,0.9930492813141684,0.8694230769230771
Oligodendrocyte,ADAMTS6,498,0.0279200617029036,0.021144603429437,0.131,0.0244233875996794,0.044,16,378,2240,16,-0.0315787727673169,0.0258602647746489,0.0978449139050137,0.9930492813141684,0.8694230769230771
Oligodendrocyte,LINC00326,499,0.0277931096530087,0.0205477815987285,0.086,0.0194422555327355,0.12,16,547,2240,16,-0.0308515257162222,0.0245536615466822,0.0603623492973028,0.9930492813141684,0.8694230769230771
Oligodendrocyte,CPED1,495,0.0276832224804016,0.0214355710493889,0.181,0.0298541185304032,0.034,16,247,2240,16,-0.0336714492712103,0.0201086557127377,0.1257642733101812,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AL390800.1,493,0.0274570906944688,0.0219595570397196,0.293,0.0259274603476309,0.128,15,46,2240,16,-0.0416666666666661,-0.0111744414939439,0.1611111111111085,0.9930492813141684,0.8694230769230771
Oligodendrocyte,RBM20,496,0.0270900597053204,0.0190833185230055,0.147,0.0222471685641632,0.145,15,167,2240,16,-0.0183879522620093,0.0216800011842031,0.0818408842686819,0.9930492813141684,0.8910000000000001
Oligodendrocyte,IL7R,485,0.0270040389367242,0.0160795836179363,0.195,0.0118466447492918,0.484,12,28,2240,16,-0.0303030303030296,-0.0056342389677392,0.0870948473910647,0.9930492813141684,0.9858403361344538
Oligodendrocyte,CHRM2,499,0.0267653190059394,0.0220189683337402,0.223,0.0199093135136651,0.164,16,292,2240,16,-0.0264240160103596,0.0217066966755601,0.1020599731872512,0.9930492813141684,0.8910000000000001
Oligodendrocyte,ITIH5,495,0.0266264323213537,0.0192113934983249,0.152,0.026746478689546,0.049,16,166,2240,16,-0.0404025487699061,0.0225112657697507,0.1291666666666671,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AC106845.1,499,0.0265965185759266,0.0214393092394922,0.011,0.0191857329332255,0.005,16,1741,2240,16,-0.0105483544213545,0.0207526503565927,0.0608710419003318,0.9930492813141684,0.7425
Oligodendrocyte,AC093607.1,499,0.0262970320872842,0.0225398412878245,0.23,0.0135106057079985,0.424,16,626,2240,16,-0.0512791667472552,0.0071635201154802,0.075920218172693,0.9930492813141684,0.954
Oligodendrocyte,SNTB1,499,0.0262937253035536,0.0223288356422355,0.242,0.01428091101595,0.382,16,504,2240,16,-0.0435928323428726,0.0175446011286367,0.0537773193441916,0.9930492813141684,0.954
Oligodendrocyte,AC060765.2,499,0.0262891264164762,0.0212021307265542,0.074,0.0164405461711052,0.163,16,1128,2240,16,-0.0442197281786954,0.0125699018543009,0.0587458300860663,0.9930492813141684,0.8910000000000001
Oligodendrocyte,TLR2,488,0.0262091017350971,0.0201649093295447,0.282,0.0193805488658403,0.37,10,45,2240,16,-0.0189393939393932,0.0231343900209204,0.0609552818553269,0.9930492813141684,0.954
Oligodendrocyte,FGF13,498,0.0258698978448353,0.0215856560923193,0.165,0.0145431938198758,0.341,16,877,2240,16,-0.0239342124196361,0.0145824892197305,0.070904699393494,0.9930492813141684,0.954
Oligodendrocyte,LINC02006,499,0.0258636102873602,0.0226524773014728,0.296,0.0266923001691708,0.046,16,281,2240,16,-0.0283408943954015,0.0271892620268218,0.1179602760784626,0.9930492813141684,0.8694230769230771
Oligodendrocyte,LINC01374,498,0.0258288835982172,0.0189765880708482,0.167,0.0266491241589031,0.093,15,149,2240,16,-0.0161290322580645,0.0201938598928174,0.0898773575352184,0.9930492813141684,0.8694230769230771
Oligodendrocyte,ADAMTS17,498,0.0258024687052733,0.0213792006860183,0.082,0.0174461991862178,0.109,16,1388,2240,16,-0.0073252664182966,0.0168901524608539,0.0452108820801243,0.9930492813141684,0.8694230769230771
Oligodendrocyte,TACR1,496,0.0256559373617807,0.0220755799808815,0.127,0.0209160961461992,0.041,16,1304,2240,16,-0.0242170557682904,0.0275820258702468,0.0556004182729792,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AC013265.1,490,0.0256451329551332,0.0222334488307909,0.356,0.0027663408056395,0.857,13,55,2240,16,-0.0412613731303848,-0.0129465512056926,0.0860437758842656,0.9930492813141684,0.9858403361344538
Oligodendrocyte,SPON1,498,0.0256406649461479,0.0182067713596732,0.122,0.0188052845652336,0.177,16,258,2240,16,-0.0279987110801833,0.0204346489246318,0.0805143837340803,0.9930492813141684,0.9032474226804124
Oligodendrocyte,LINC01035,482,0.0254582641826822,0.0226259599031472,0.389,0.0232610080992123,0.23,12,42,2240,16,-0.022727272727272,-0.0026893474316587,0.1541666666666696,0.9930492813141684,0.9366923076923077
Oligodendrocyte,LINC02296,499,0.0253707689689312,0.0225957375967493,0.333,0.0162092018863865,0.294,16,296,2240,16,-0.0432342580773607,0.0159088498479922,0.1083111017221973,0.9930492813141684,0.9389032258064516
Oligodendrocyte,MEPE,479,0.0253318053782817,0.0168406507822675,0.119,0.0188831189548321,0.201,16,165,2240,16,-0.0655918019287773,0.0264999089317738,0.0804052820322261,0.9930492813141684,0.9118421052631579
Oligodendrocyte,ADH1B,443,0.0252964436850085,0.0255160200969681,0.546,0.0155994361566481,0.569,4,9,2240,16,-0.0255076524121556,-0.0057692199002574,0.0994438368392633,0.9930492813141684,0.9858403361344538
Oligodendrocyte,LINC02306,499,0.0252926428521597,0.0207945592564273,0.182,0.0210224298667613,0.084,16,591,2240,16,-0.0158567871388762,0.0215011926584989,0.0810343176042054,0.9930492813141684,0.8694230769230771
Oligodendrocyte,S100Z,491,0.0248566455186315,0.0256599115376683,0.538,0.0153890361455267,0.367,14,98,2240,16,-0.0303030303030296,-0.0005121602874882,0.1490384615384561,0.9930492813141684,0.954
Oligodendrocyte,AC128685.1,489,0.024773889466539,0.021199932652039,0.383,0.0237236901986137,0.323,11,39,2240,16,-0.0136054421768732,0.0168527503592601,0.1595084581460256,0.9930492813141684,0.9460650887573964
Oligodendrocyte,ATP10A,497,0.024691361983946,0.0218960817283702,0.356,0.0139246557450803,0.405,16,126,2240,16,-0.0618517266242726,0.0102639128066491,0.0984600289118143,0.9930492813141684,0.954
Oligodendrocyte,RMST,499,0.0246907982902328,0.0203382673053602,0.195,0.0127421533096808,0.481,16,511,2240,16,-0.0343298231046345,0.0094044837523877,0.0827305452013315,0.9930492813141684,0.9858403361344538
Oligodendrocyte,PDZRN4,498,0.0246780172962367,0.0214599885090413,0.046,0.0150748750782206,0.082,16,1843,2240,16,-0.0089085313449155,0.0173837151490398,0.0455607015165683,0.9930492813141684,0.8694230769230771
Oligodendrocyte,ADAMTS9-AS2,497,0.0246299343652224,0.0202311962136626,0.16,0.0163056167121325,0.246,16,656,2240,16,-0.0149606744994025,0.0102609691772014,0.0564796267740032,0.9930492813141684,0.9366923076923077
Oligodendrocyte,AC138305.1,499,0.0246039805489702,0.0210207423468707,0.235,0.0095414576125087,0.633,16,485,2240,16,-0.0429226475875839,0.0085100563801071,0.0528855704439278,0.9930492813141684,0.9858403361344538
Oligodendrocyte,OBI1-AS1,498,0.0245905100087751,0.0211810027583888,0.264,0.013787696639472,0.416,16,359,2240,16,-0.0252199316199394,0.0139832823160678,0.0487732024680642,0.9930492813141684,0.954
Oligodendrocyte,SGCZ,498,0.0245310434459034,0.0215786682257779,0.078,0.0128661050043557,0.39,16,1793,2240,16,-0.0178849332793988,0.0156632578506626,0.0418850804784303,0.9930492813141684,0.954
Oligodendrocyte,NKAIN3,499,0.0244790554855645,0.0207693434720769,0.209,0.0141009919860861,0.392,16,664,2240,16,-0.0341964268311795,0.0255713657525161,0.040702936447181,0.9930492813141684,0.954
Oligodendrocyte,LINC00395,472,0.0243986187962156,0.0286840963431833,0.686,0.0184208994292143,0.395,10,142,2240,16,-0.022727272727272,0.0161262699092728,0.0684267177345398,0.9930492813141684,0.954
Oligodendrocyte,AC011586.2,495,0.0243782231552541,0.0217150424469589,0.329,0.014223201350516,0.399,16,295,2240,16,-0.0750608187455141,0.0117473045809007,0.0977951905224766,0.9930492813141684,0.954
Oligodendrocyte,AC034268.2,498,0.0243739648096901,0.0216620001943196,0.157,0.0141590075104644,0.269,16,1513,2240,16,-0.0140540579692906,0.015774664046907,0.0372906875001658,0.9930492813141684,0.9384375000000001
Oligodendrocyte,MIR646HG,499,0.024284548629606,0.0214565514688951,0.064,0.0163695912118333,0.027,16,1823,2240,16,-0.0117867493755231,0.0190339632120387,0.0600512448325497,0.9930492813141684,0.86625
Oligodendrocyte,TENT5A,497,0.0242234649801351,0.0191482803777514,0.21,0.0230749986859928,0.074,16,296,2240,16,-0.0358351563478053,0.0231186305318135,0.0775295171977117,0.9930492813141684,0.8694230769230771
Oligodendrocyte,MRVI1,497,0.0241668289258216,0.0207831558341752,0.292,0.0234765434747369,0.072,16,329,2240,16,-0.0219719178212194,0.0199378734976578,0.0944041327989004,0.9930492813141684,0.8694230769230771
Oligodendrocyte,LHFPL3,497,0.0241571023441625,0.0219222984619056,0.2,0.0164555564211009,0.134,16,1538,2240,16,-0.0264234342961866,0.0192844733470511,0.0720060895338204,0.9930492813141684,0.8694230769230771
Oligodendrocyte,HCRTR2,498,0.0240193582799784,0.0214813241607298,0.317,0.0251964980514263,0.045,16,302,2240,16,-0.0254108319500642,0.0195219931015432,0.1037472872360926,0.9930492813141684,0.8694230769230771
Oligodendrocyte,HS3ST2,498,0.0239626461266889,0.0194876562949629,0.231,0.0090724161784543,0.674,16,451,2240,16,-0.0442952014915201,0.0126238289280812,0.0652273732983336,0.9930492813141684,0.9858403361344538
Oligodendrocyte,AC109466.1,499,0.0238499094717949,0.0213257703893494,0.207,0.0161827299185998,0.124,16,1406,2240,16,-0.0171016651825007,0.0098777065161615,0.0493738890726973,0.9930492813141684,0.8694230769230771
Oligodendrocyte,FAM189A2,499,0.0237840608933471,0.0202932656209531,0.238,0.0204709387411575,0.109,16,669,2240,16,-0.0486067915155104,0.0262138797327585,0.0830289985001186,0.9930492813141684,0.8694230769230771
Oligodendrocyte,ERVMER61-1,499,0.0235853850403972,0.0208042576505823,0.303,0.0096463020652123,0.651,16,388,2240,16,-0.0631020669030602,0.0119411057630824,0.0715235247000073,0.9930492813141684,0.9858403361344538
Oligodendrocyte,PTPRZ1,499,0.0235668094218364,0.0194139508309611,0.19,0.0155514888083328,0.292,16,669,2240,16,-0.0229232080779153,0.0122950066213636,0.0669996479654341,0.9930492813141684,0.9389032258064516
Oligodendrocyte,AC073091.3,499,0.0234070543205801,0.0208350764331595,0.242,0.0201035586580194,0.066,16,1002,2240,16,-0.0285143234244374,0.0128893179225173,0.1432713724476803,0.9930492813141684,0.8694230769230771
Oligodendrocyte,SMYD1,470,0.0233960719377767,0.0206879256447217,0.355,0.006788296428008,0.74,16,107,2240,16,-0.0574689133382358,0.0048100282587821,0.0682945251255699,0.9930492813141684,0.9858403361344538
Oligodendrocyte,LINC02315,497,0.0233734480134405,0.0203723442914446,0.333,0.0103186685268584,0.567,16,176,2240,16,-0.0433918730399405,0.0186846679830129,0.0505177062901671,0.9930492813141684,0.9858403361344538
Oligodendrocyte,F13A1,499,0.0233152914668576,0.0211612600080887,0.361,0.0194760223611165,0.21,16,160,2240,16,-0.0475139784489147,0.0221022482369274,0.1619385342789592,0.9930492813141684,0.9118421052631579
Oligodendrocyte,AL445207.1,499,0.0232878799557227,0.0207898432147872,0.381,0.0023878857330241,0.881,15,55,2240,16,-0.0466148754652973,-0.0167597765363123,0.1065152945665174,0.9930492813141684,0.9858403361344538
Oligodendrocyte,AC002429.2,499,0.0232450332665201,0.0216207652770281,0.103,0.0146439859649819,0.134,16,1975,2240,16,-0.0064246948443875,0.0072584590670666,0.0673590345662852,0.9930492813141684,0.8694230769230771
Oligodendrocyte,GAD2,497,0.0232221552877959,0.0205024744476113,0.26,0.0121791088046988,0.479,16,599,2240,16,-0.0335495828500868,0.0162987793913015,0.0521480240481511,0.9930492813141684,0.9858403361344538
Oligodendrocyte,SLC39A12,494,0.0231961528865534,0.020941561499488,0.367,0.0111724646797681,0.541,16,128,2240,16,-0.0521354719028441,0.0149666438158409,0.065738022742999,0.9930492813141684,0.9858403361344538
Oligodendrocyte,AC079793.1,497,0.0231262637836933,0.0201713153597773,0.352,0.0127245422271826,0.489,16,144,2240,16,-0.0718852344205402,0.0166474356975573,0.0674754120977718,0.9930492813141684,0.9858403361344538
Oligodendrocyte,TPD52L1,499,0.0230837302468116,0.0198643100174343,0.241,0.0168790969466268,0.205,16,643,2240,16,-0.0258982809653482,0.0136101981334624,0.0673037921354961,0.9930492813141684,0.9118421052631579
Oligodendrocyte,ZNF385D,498,0.0229447876510199,0.0216853466763771,0.238,0.0134741454545135,0.273,16,1885,2240,16,-0.0265630898043336,0.0169446633197885,0.0345061299537423,0.9930492813141684,0.9384375000000001
Oligodendrocyte,SGO1-AS1,499,0.0229015451438092,0.0214565264122144,0.145,0.0130047772229795,0.317,16,1965,2240,16,-0.008695267828227,0.0112064872749147,0.0364443645420545,0.9930492813141684,0.9458035714285715
Oligodendrocyte,LINC02822,499,0.0227563507284147,0.0217586431588185,0.414,0.0198223585401536,0.137,16,535,2240,16,-0.0379047725539385,0.0178984906876918,0.0858311067691998,0.9930492813141684,0.8694230769230771
Oligodendrocyte,AL136114.1,496,0.0226756218806402,0.0207199716377257,0.344,0.0148647684822708,0.317,16,662,2240,16,-0.0396034668474953,0.0136930420241344,0.0476627494444248,0.9930492813141684,0.9458035714285715
Oligodendrocyte,AL133346.1,496,0.0226278593309967,0.0216741427467691,0.327,0.0149218863880489,0.188,16,1694,2240,16,-0.004522281704666,0.0123378906311874,0.0372049357727519,0.9930492813141684,0.9118421052631579
Oligodendrocyte,COL25A1,498,0.0225905550545684,0.0211332412944541,0.313,0.014436983643216,0.27,16,1421,2240,16,-0.0241094675327687,0.0198072080450654,0.0368903117236987,0.9930492813141684,0.9384375000000001
Oligodendrocyte,MIR3681HG,499,0.022512747335469,0.0202410002233037,0.326,0.0105813558636015,0.608,16,468,2240,16,-0.0355940126714761,0.0046589822358149,0.0654213176773518,0.9930492813141684,0.9858403361344538
Oligodendrocyte,TMEM132C,499,0.0224687995895898,0.0215689430730168,0.068,0.0136682536541489,0.082,16,2164,2240,16,-0.0078755918471725,0.0089595085850256,0.0410177317774679,0.9930492813141684,0.8694230769230771
Oligodendrocyte,LINC02208,498,0.0224322464422632,0.0191383804719734,0.299,0.0160424598432334,0.313,16,266,2240,16,-0.0229661052070006,0.0112412544940686,0.1059610419245961,0.9930492813141684,0.9458035714285715
