regulator,target,w_c0,w_c1,dom_cluster,substantial,bucking
FAM189A2,LINC01446,1.3393797813920248e-05,5.161432498120731e-05,0,True,False
FAM189A2,EGFR,3.541275935104561e-05,2.9391266829799077e-05,0,False,False
FAM189A2,CD36,5.511922621231507e-05,4.302322872962997e-05,0,True,False
FAM189A2,SEMA3E,5.297230898016896e-05,7.561957275623547e-05,0,True,False
FAM189A2,SEMA3A,4.4012578228872266e-05,3.2399960752818474e-05,0,False,False
FAM189A2,AC002069.2,4.662879895572397e-05,5.3699732139337975e-05,0,True,False
FAM189A2,ZNF804B,3.829735688138477e-05,5.879621548240419e-05,0,True,False
FAM189A2,CALCR,2.723239494181178e-06,8.712733209043919e-07,0,False,False
FAM189A2,COL1A2,3.708487135350839e-07,0.0,0,False,False
FAM189A2,AC002429.2,3.892904257778731e-05,3.6946244234080905e-05,0,False,False
FAM189A2,PDK4,1.041158299410542e-05,1.2997544072930908e-05,0,False,False
FAM189A2,DLX6-AS1,1.0412230444994922e-05,4.75310238808795e-06,0,False,False
FAM189A2,TAC1,3.702671063345535e-06,3.2049211119942947e-06,0,False,False
FAM189A2,SERPINE1,1.5474159909660032e-05,3.875849582721071e-05,0,False,False
FAM189A2,RELN,3.607547436562694e-05,1.8632767490996236e-05,0,False,False
FAM189A2,LHFPL3,4.381998893527024e-05,3.797512103811168e-05,0,False,False
FAM189A2,AC002066.1,3.7283578503902316e-05,3.422174290116329e-05,0,False,False
FAM189A2,CPED1,3.3484336578097655e-05,2.0177823489303227e-05,0,False,False
FAM189A2,PTPRZ1,4.899549948414537e-05,5.4293664066643326e-05,0,True,False
FAM189A2,CHRM2,4.5867740840510655e-05,3.908409287101175e-05,0,True,False
FAM189A2,TBXAS1,3.8166695655808986e-05,2.0392169166163927e-05,0,False,False
FAM189A2,DLC1,4.278770164057059e-05,1.82008127020692e-05,0,False,False
FAM189A2,AC106845.1,4.6826797521787646e-05,6.779871443927868e-06,0,True,False
FAM189A2,SGCZ,5.053304401178662e-05,3.973934783816132e-05,0,True,False
FAM189A2,MSR1,2.6324779247395364e-05,2.2144535192027743e-05,0,False,False
FAM189A2,AC011586.2,4.091673870620259e-05,2.8044350698317017e-05,0,False,False
FAM189A2,FGL1,7.005584833320024e-06,2.0124887891426058e-05,0,False,False
FAM189A2,AC100849.1,4.15741432561767e-05,3.1597321917697464e-05,0,False,False
FAM189A2,ADAM28,4.16566332015138e-05,3.1835276286346384e-05,0,False,False
FAM189A2,AC120193.1,3.812454500930146e-05,4.344109273884589e-05,0,False,False
FAM189A2,DOCK5,4.939723844033083e-05,6.78021577143314e-05,0,True,False
FAM189A2,PNOC,3.3642757805291893e-06,7.797149293198568e-06,0,False,False
FAM189A2,AC124290.1,3.8864445864662755e-05,3.7371111773018404e-05,0,False,False
FAM189A2,ST18,4.346837120380242e-05,1.810765440501189e-05,0,False,False
FAM189A2,RGS20,5.7044883235103475e-05,5.2997801253083116e-05,0,True,False
FAM189A2,PENK,4.647672567493505e-06,3.971395711118249e-06,0,False,False
FAM189A2,NKAIN3,4.5483679749158374e-05,5.11137624233037e-05,0,True,False
FAM189A2,PREX2,2.281225047655709e-05,1.835486174837831e-05,0,False,False
FAM189A2,C8orf34,4.79619254728254e-05,4.874074871931789e-05,0,True,False
FAM189A2,SULF1,2.2357866380277344e-05,1.7097107979816155e-05,0,False,False
FAM189A2,EYA1,5.0428699097903786e-05,4.080285048702192e-05,0,True,False
FAM189A2,AC083837.1,1.1990929105346973e-05,7.925981768646729e-06,0,False,False
FAM189A2,AC060765.2,5.389312836799246e-05,5.718486058636253e-05,0,True,False
FAM189A2,AC060765.1,4.090523401497377e-05,7.211177925827253e-05,0,True,False
FAM189A2,ZFPM2-AS1,3.065160492854253e-05,4.720121155952177e-05,0,True,False
FAM189A2,ANGPT1,2.933652738179218e-05,5.883997265098918e-06,0,False,False
FAM189A2,LINC01608,3.859290898585169e-05,3.5791368663159736e-05,0,False,False
FAM189A2,SLC30A8,4.0614427184526205e-05,2.0284804729331763e-05,0,False,False
FAM189A2,ENPP2,3.7259925462674184e-05,3.321433652596322e-05,0,False,False
FAM189A2,SNTB1,3.155949001938883e-05,2.6727027436132783e-05,0,False,False
FAM189A2,AC016074.2,4.262152801711164e-05,2.1721325636266947e-06,0,False,False
FAM189A2,CCDC26,4.907272928576418e-05,5.250339746224657e-05,0,True,False
FAM189A2,CCN4,2.2396408119258e-06,1.6773176730839078e-06,0,False,False
FAM189A2,LINC02055,4.2689169519450896e-05,7.73259088136041e-05,0,True,False
FAM189A2,AC046195.2,3.0032057015402836e-05,1.6060926613201315e-05,0,False,False
FAM189A2,DOCK8,4.5483706131920776e-05,3.684063653881985e-05,0,True,False
FAM189A2,GLIS3,3.7744423926016825e-05,4.902132964903255e-05,0,True,False
FAM189A2,AL355672.1,8.346636305545896e-06,1.558016244639938e-05,0,False,False
FAM189A2,AL353595.1,2.9142226533720655e-05,3.25210812563651e-05,0,False,False
FAM189A2,BNC2,4.552551648396834e-05,6.625000701124172e-05,0,True,False
FAM189A2,ADAMTSL1,3.813304849831405e-05,6.641623709530215e-05,0,True,False
FAM189A2,AL391117.1,4.785529309967184e-05,4.706179320046812e-05,0,True,False
FAM189A2,AL353811.1,1.6748917069924802e-06,3.2931951036353312e-06,0,False,False
FAM189A2,TRPM3,2.4911112725976657e-05,3.486792439877253e-05,0,False,False
FAM189A2,ALDH1A1,9.462375460887794e-06,8.784587080952917e-06,0,False,False
FAM189A2,PCSK5,1.9008032791513664e-05,2.8889577553234053e-05,0,False,False
FAM189A2,GNA14,2.2542791798828098e-05,3.205864170045905e-05,0,False,False
FAM189A2,RASEF,1.7645173130883898e-05,2.5762960194152764e-06,0,False,False
FAM189A2,AL161629.1,8.361746356053605e-06,1.7231436408665812e-05,0,False,False
FAM189A2,GRIN3A,1.1644499434861801e-05,2.4355638194180926e-05,0,False,False
FAM189A2,LPAR1,4.988924738029565e-06,1.7187429848545326e-06,0,False,False
FAM189A2,TNC,6.349681941121573e-06,8.271451184408146e-06,0,False,False
FAM189A2,AL160272.1,5.591914196273018e-06,6.5604442273772705e-06,0,False,False
FAM189A2,AL359636.2,1.197205865953629e-05,2.4672426019616957e-05,0,False,False
FAM189A2,ADARB2,2.5078855405688475e-05,3.708944698287187e-05,0,False,False
FAM189A2,LINC02645,2.0910204639377666e-05,4.298328917221641e-05,0,False,False
FAM189A2,LINC00702,5.208767796099638e-07,3.1854303290197505e-06,0,False,False
FAM189A2,ITIH5,9.589764031982076e-06,8.228224516402885e-06,0,False,False
FAM189A2,ITGA8,1.1569645174774545e-05,1.559919782413705e-05,0,False,False
FAM189A2,MRC1,8.728921732311346e-06,1.0991658409639167e-05,0,False,False
FAM189A2,SLC39A12,7.577845412750997e-06,3.86257303187144e-06,0,False,False
FAM189A2,KIAA1217,1.7727514564142223e-05,1.0248029205667951e-05,0,False,False
FAM189A2,GAD2,7.879809571599144e-06,2.133185664347992e-05,0,False,False
FAM189A2,APBB1IP,1.1095131702228182e-05,1.117812783644161e-05,0,False,False
FAM189A2,PARD3,1.859469111911538e-05,3.1641305564397486e-05,0,False,False
FAM189A2,LNCAROD,5.858043153094995e-06,9.928312128922808e-06,0,False,False
FAM189A2,PCDH15,2.4074260462431137e-05,1.849923184878292e-05,0,False,False
FAM189A2,LINC01515,1.7841906949152313e-05,1.8305579315350945e-05,0,False,False
FAM189A2,SRGN,6.136646028548445e-06,9.256796216003842e-06,0,False,False
FAM189A2,LRMDA,1.851469569870188e-05,2.4778793186658755e-05,0,False,False
FAM189A2,CERNA2,3.589571324333579e-07,0.0,0,False,False
FAM189A2,LINC01374,2.3326920213030138e-05,2.2982770138958063e-05,0,False,False
FAM189A2,LINC02653,7.19469370330911e-06,1.3268449828920964e-05,0,False,False
FAM189A2,ANKRD1,3.546047805759342e-06,0.0,0,False,False
FAM189A2,PLCE1,1.99590600414292e-05,2.148176720216006e-05,0,False,False
FAM189A2,HPSE2,1.7678183238776636e-05,5.451856062257479e-05,0,True,False
FAM189A2,LINC01435,1.771365265690449e-05,2.4416305745263794e-05,0,False,False
FAM189A2,RBM20,1.3221676349870882e-05,6.536576178198134e-06,0,False,False
FAM189A2,AL136119.1,1.9204792715207127e-05,1.6494371833099008e-05,0,False,False
FAM189A2,C10orf90,1.2196872009859421e-05,5.158661886656512e-06,0,False,False
FAM189A2,MRVI1,1.578743424575467e-05,7.0689827960798755e-06,0,False,False
FAM189A2,SPON1,1.3360863835063494e-05,1.346063864201971e-05,0,False,False
FAM189A2,SOX6,1.7979172573719212e-05,2.3547023011995047e-05,0,False,False
FAM189A2,LUZP2,2.1705321775927067e-05,3.024521493356762e-05,0,False,False
FAM189A2,CD44,5.675900075536939e-06,7.399751096866289e-06,0,False,False
FAM189A2,SLC1A2,1.829635511847765e-05,1.7070436924979765e-05,0,False,False
FAM189A2,AC021723.2,1.7829365667479164e-05,2.9690205576911697e-05,0,False,False
FAM189A2,MS4A6A,1.8271632113476802e-06,1.2220456515868268e-06,0,False,False
FAM189A2,MS4A4A,7.668617086653926e-06,2.1421043815727005e-06,0,False,False
FAM189A2,NEAT1,2.562794928284403e-05,2.314022120275379e-05,0,False,False
FAM189A2,SLCO2B1,1.6831764278595572e-05,1.6342676425921525e-05,0,False,False
FAM189A2,AP003464.1,2.277240254485718e-05,4.309807073508103e-05,0,False,False
FAM189A2,MIR4300HG,2.205847206722013e-05,2.3810764096714467e-05,0,False,False
FAM189A2,NOX4,1.5490184963684535e-05,5.0173068607663794e-06,0,False,False
FAM189A2,DISC1FP1,2.2215787929946535e-05,2.8728487974124666e-05,0,False,False
FAM189A2,MAML2,1.943028678076671e-05,2.9693476359673826e-05,0,False,False
FAM189A2,AP003066.1,1.0506717833992294e-05,6.282558085391309e-06,0,False,False
FAM189A2,TRPC6,1.8328580658699994e-05,4.197620215820108e-05,0,False,False
FAM189A2,PDGFD,1.2203926636541882e-05,8.327981345927131e-06,0,False,False
FAM189A2,AP001977.1,2.0215082266752115e-05,3.138327677223055e-05,0,False,False
FAM189A2,FLI1,7.69077112641266e-06,3.622386111873676e-06,0,False,False
FAM189A2,ANO2,1.926066168322612e-05,2.4480686045097822e-05,0,False,False
FAM189A2,CD163,4.080779612085991e-06,5.781839386989435e-06,0,False,False
FAM189A2,SLC15A5,7.3977794086278636e-06,8.910750094689652e-07,0,False,False
FAM189A2,RERGL,1.8932538682060446e-05,2.0760791986520383e-05,0,False,False
FAM189A2,PDE3A,1.5715587596333093e-05,1.958226397003594e-05,0,False,False
FAM189A2,SLCO1C1,8.447717811348988e-06,9.002768947648075e-06,0,False,False
FAM189A2,SLCO1A2,8.37510220374552e-06,5.031461443356099e-06,0,False,False
FAM189A2,PDZRN4,2.3193298477503167e-05,3.736099776885967e-05,0,False,False
FAM189A2,IFNG-AS1,9.211956321056511e-06,4.384516596147222e-06,0,False,False
FAM189A2,BEST3,2.4289177000340355e-06,7.503150257157004e-06,0,False,False
FAM189A2,AC090015.1,2.292824273574749e-05,2.54884089040143e-05,0,False,False
FAM189A2,PAWR,1.2164648850471527e-05,1.7829093901568766e-05,0,False,False
FAM189A2,OTOGL,1.6208208600746826e-05,2.0901920760048097e-05,0,False,False
