subtype,regulator,I_R,d_edges,pc,frac,is_ad_pc
L4 IT,LINC01781,0.0396724712161627,485,20,0.046169936656951904,0
L4 IT,LINC00702,0.0394659290007043,465,1,0.007968911901116371,0
L4 IT,LINC00702,0.0394659290007043,465,2,0.0671544298529625,0
L4 IT,LINC00702,0.0394659290007043,465,3,0.08255527168512344,0
L4 IT,LINC00702,0.0394659290007043,465,4,0.05066473037004471,0
L4 IT,LINC00702,0.0394659290007043,465,5,0.02919025719165802,0
L4 IT,LINC00702,0.0394659290007043,465,6,0.06318063288927078,0
L4 IT,LINC00702,0.0394659290007043,465,7,0.03143534064292908,0
L4 IT,LINC00702,0.0394659290007043,465,8,0.03629127889871597,1
L4 IT,LINC00702,0.0394659290007043,465,9,0.02526696026325226,0
L4 IT,LINC00702,0.0394659290007043,465,10,0.04520900920033455,0
L4 IT,LINC00702,0.0394659290007043,465,11,0.037442948669195175,0
L4 IT,LINC00702,0.0394659290007043,465,12,0.055713266134262085,0
L4 IT,LINC00702,0.0394659290007043,465,13,0.042961444705724716,0
L4 IT,LINC00702,0.0394659290007043,465,14,0.08435335010290146,0
L4 IT,LINC00702,0.0394659290007043,465,15,0.07216344028711319,0
L4 IT,LINC00702,0.0394659290007043,465,16,0.09834012389183044,0
L4 IT,LINC00702,0.0394659290007043,465,17,0.03829784318804741,0
L4 IT,LINC00702,0.0394659290007043,465,18,0.03260238841176033,0
L4 IT,LINC00702,0.0394659290007043,465,19,0.05588047206401825,0
L4 IT,LINC00702,0.0394659290007043,465,20,0.0433279313147068,0
L4 IT,VSIG4,0.0384103944641078,419,1,0.007818510755896568,0
L4 IT,VSIG4,0.0384103944641078,419,2,0.02503320761024952,0
L4 IT,VSIG4,0.0384103944641078,419,3,0.0358334444463253,0
L4 IT,VSIG4,0.0384103944641078,419,4,0.05347340181469917,0
L4 IT,VSIG4,0.0384103944641078,419,5,0.03450288996100426,0
L4 IT,VSIG4,0.0384103944641078,419,6,0.031226657330989838,0
L4 IT,VSIG4,0.0384103944641078,419,7,0.04417737200856209,0
L4 IT,VSIG4,0.0384103944641078,419,8,0.06585179269313812,1
L4 IT,VSIG4,0.0384103944641078,419,9,0.04016859456896782,0
L4 IT,VSIG4,0.0384103944641078,419,10,0.06625086814165115,0
L4 IT,VSIG4,0.0384103944641078,419,11,0.038796477019786835,0
L4 IT,VSIG4,0.0384103944641078,419,12,0.03706759586930275,0
L4 IT,VSIG4,0.0384103944641078,419,13,0.04012954607605934,0
L4 IT,VSIG4,0.0384103944641078,419,14,0.08260821551084518,0
L4 IT,VSIG4,0.0384103944641078,419,15,0.03751147910952568,0
L4 IT,VSIG4,0.0384103944641078,419,16,0.1005084365606308,0
L4 IT,VSIG4,0.0384103944641078,419,17,0.0532890148460865,0
L4 IT,VSIG4,0.0384103944641078,419,18,0.08108989149332047,0
L4 IT,VSIG4,0.0384103944641078,419,19,0.07843901962041855,0
L4 IT,VSIG4,0.0384103944641078,419,20,0.04622361809015274,0
L4 IT,LINC01179,0.038257706090541,489,1,0.01259209867566824,0
L4 IT,LINC01179,0.038257706090541,489,2,0.08152155578136444,0
L4 IT,LINC01179,0.038257706090541,489,3,0.12101024389266968,0
L4 IT,LINC01179,0.038257706090541,489,4,0.051877833902835846,0
L4 IT,LINC01179,0.038257706090541,489,5,0.0433432012796402,0
L4 IT,LINC01179,0.038257706090541,489,6,0.04315498098731041,0
L4 IT,LINC01179,0.038257706090541,489,7,0.056926336139440536,0
L4 IT,LINC01179,0.038257706090541,489,8,0.053755518049001694,1
L4 IT,LINC01179,0.038257706090541,489,9,0.03337852656841278,0
L4 IT,LINC01179,0.038257706090541,489,10,0.04714355245232582,0
L4 IT,LINC01179,0.038257706090541,489,11,0.034793321043252945,0
L4 IT,LINC01179,0.038257706090541,489,12,0.052975285798311234,0
L4 IT,LINC01179,0.038257706090541,489,13,0.05988394841551781,0
L4 IT,LINC01179,0.038257706090541,489,14,0.052470769733190536,0
L4 IT,LINC01179,0.038257706090541,489,15,0.037222009152173996,0
L4 IT,LINC01179,0.038257706090541,489,16,0.03604523837566376,0
L4 IT,LINC01179,0.038257706090541,489,17,0.06117181479930878,0
L4 IT,LINC01179,0.038257706090541,489,18,0.04398901388049126,0
L4 IT,LINC01179,0.038257706090541,489,19,0.037910718470811844,0
L4 IT,LINC01179,0.038257706090541,489,20,0.03883408382534981,0
L4 IT,MIR924HG,0.0365410939392768,495,1,0.016510654240846634,0
L4 IT,MIR924HG,0.0365410939392768,495,2,0.07844065874814987,0
L4 IT,MIR924HG,0.0365410939392768,495,3,0.10471788793802261,0
L4 IT,MIR924HG,0.0365410939392768,495,4,0.051397018134593964,0
L4 IT,MIR924HG,0.0365410939392768,495,5,0.039668820798397064,0
L4 IT,MIR924HG,0.0365410939392768,495,6,0.07195770740509033,0
L4 IT,MIR924HG,0.0365410939392768,495,7,0.046302568167448044,0
L4 IT,MIR924HG,0.0365410939392768,495,8,0.06499794870615005,1
L4 IT,MIR924HG,0.0365410939392768,495,9,0.04499245807528496,0
L4 IT,MIR924HG,0.0365410939392768,495,10,0.03378088027238846,0
L4 IT,MIR924HG,0.0365410939392768,495,11,0.04289974272251129,0
L4 IT,MIR924HG,0.0365410939392768,495,12,0.03758081793785095,0
L4 IT,MIR924HG,0.0365410939392768,495,13,0.03984859213232994,0
L4 IT,MIR924HG,0.0365410939392768,495,14,0.044986527413129807,0
L4 IT,MIR924HG,0.0365410939392768,495,15,0.045885130763053894,0
L4 IT,MIR924HG,0.0365410939392768,495,16,0.059938568621873856,0
L4 IT,MIR924HG,0.0365410939392768,495,17,0.03987139090895653,0
L4 IT,MIR924HG,0.0365410939392768,495,18,0.04307381063699722,0
L4 IT,MIR924HG,0.0365410939392768,495,19,0.0460023507475853,0
L4 IT,MIR924HG,0.0365410939392768,495,20,0.047146398574113846,0
L4 IT,AC093898.1,0.0352391031986635,497,1,0.014669908210635185,0
L4 IT,AC093898.1,0.0352391031986635,497,2,0.09328865259885788,0
L4 IT,AC093898.1,0.0352391031986635,497,3,0.12317394465208054,0
L4 IT,AC093898.1,0.0352391031986635,497,4,0.05213065445423126,0
L4 IT,AC093898.1,0.0352391031986635,497,5,0.04957977682352066,0
L4 IT,AC093898.1,0.0352391031986635,497,6,0.0781974047422409,0
L4 IT,AC093898.1,0.0352391031986635,497,7,0.04521000012755394,0
L4 IT,AC093898.1,0.0352391031986635,497,8,0.051301732659339905,1
L4 IT,AC093898.1,0.0352391031986635,497,9,0.034030575305223465,0
L4 IT,AC093898.1,0.0352391031986635,497,10,0.026037832722067833,0
L4 IT,AC093898.1,0.0352391031986635,497,11,0.04393615946173668,0
L4 IT,AC093898.1,0.0352391031986635,497,12,0.030019933357834816,0
L4 IT,AC093898.1,0.0352391031986635,497,13,0.03565994277596474,0
L4 IT,AC093898.1,0.0352391031986635,497,14,0.04738309234380722,0
L4 IT,AC093898.1,0.0352391031986635,497,15,0.049562860280275345,0
L4 IT,AC093898.1,0.0352391031986635,497,16,0.0644659698009491,0
L4 IT,AC093898.1,0.0352391031986635,497,17,0.03196285665035248,0
L4 IT,AC093898.1,0.0352391031986635,497,18,0.036269333213567734,0
L4 IT,AC093898.1,0.0352391031986635,497,19,0.04411224275827408,0
L4 IT,AC093898.1,0.0352391031986635,497,20,0.04900703579187393,0
L4 IT,AL133346.1,0.0351026579997455,496,1,0.01494469866156578,0
L4 IT,AL133346.1,0.0351026579997455,496,2,0.14973288774490356,0
L4 IT,AL133346.1,0.0351026579997455,496,3,0.06148136034607887,0
L4 IT,AL133346.1,0.0351026579997455,496,4,0.05397852510213852,0
L4 IT,AL133346.1,0.0351026579997455,496,5,0.042917173355817795,0
L4 IT,AL133346.1,0.0351026579997455,496,6,0.06936787068843842,0
L4 IT,AL133346.1,0.0351026579997455,496,7,0.02291741408407688,0
L4 IT,AL133346.1,0.0351026579997455,496,8,0.03102850541472435,1
L4 IT,AL133346.1,0.0351026579997455,496,9,0.02355196885764599,0
L4 IT,AL133346.1,0.0351026579997455,496,10,0.030122000724077225,0
L4 IT,AL133346.1,0.0351026579997455,496,11,0.057003848254680634,0
L4 IT,AL133346.1,0.0351026579997455,496,12,0.0391823835670948,0
L4 IT,AL133346.1,0.0351026579997455,496,13,0.048336949199438095,0
L4 IT,AL133346.1,0.0351026579997455,496,14,0.04589692875742912,0
L4 IT,AL133346.1,0.0351026579997455,496,15,0.03973562270402908,0
L4 IT,AL133346.1,0.0351026579997455,496,16,0.08411378413438797,0
L4 IT,AL133346.1,0.0351026579997455,496,17,0.04652197286486626,0
L4 IT,AL133346.1,0.0351026579997455,496,18,0.03992419317364693,0
L4 IT,AL133346.1,0.0351026579997455,496,19,0.04544247314333916,0
L4 IT,AL133346.1,0.0351026579997455,496,20,0.053799401968717575,0
L4 IT,CCN2,0.0343589762126375,476,1,0.006806519813835621,0
L4 IT,CCN2,0.0343589762126375,476,2,0.06654337793588638,0
L4 IT,CCN2,0.0343589762126375,476,3,0.05860317498445511,0
L4 IT,CCN2,0.0343589762126375,476,4,0.03712444379925728,0
L4 IT,CCN2,0.0343589762126375,476,5,0.02434402145445347,0
L4 IT,CCN2,0.0343589762126375,476,6,0.025937478989362717,0
L4 IT,CCN2,0.0343589762126375,476,7,0.017149832099676132,0
L4 IT,CCN2,0.0343589762126375,476,8,0.025744032114744186,1
L4 IT,CCN2,0.0343589762126375,476,9,0.05773177742958069,0
L4 IT,CCN2,0.0343589762126375,476,10,0.10658366978168488,0
L4 IT,CCN2,0.0343589762126375,476,11,0.04592626541852951,0
L4 IT,CCN2,0.0343589762126375,476,12,0.06425406038761139,0
L4 IT,CCN2,0.0343589762126375,476,13,0.11835191398859024,0
L4 IT,CCN2,0.0343589762126375,476,14,0.09527384489774704,0
L4 IT,CCN2,0.0343589762126375,476,15,0.05591361224651337,0
L4 IT,CCN2,0.0343589762126375,476,16,0.05279523506760597,0
L4 IT,CCN2,0.0343589762126375,476,17,0.05104156583547592,0
L4 IT,CCN2,0.0343589762126375,476,18,0.023490430787205696,0
L4 IT,CCN2,0.0343589762126375,476,19,0.03846761956810951,0
L4 IT,CCN2,0.0343589762126375,476,20,0.027917098253965378,0
L4 IT,AC023503.1,0.033999062129214,483,1,0.010488703846931458,0
L4 IT,AC023503.1,0.033999062129214,483,2,0.09201987087726593,0
L4 IT,AC023503.1,0.033999062129214,483,3,0.11360080540180206,0
L4 IT,AC023503.1,0.033999062129214,483,4,0.019695423543453217,0
L4 IT,AC023503.1,0.033999062129214,483,5,0.016134807839989662,0
L4 IT,AC023503.1,0.033999062129214,483,6,0.03239256516098976,0
L4 IT,AC023503.1,0.033999062129214,483,7,0.015372134745121002,0
L4 IT,AC023503.1,0.033999062129214,483,8,0.017514284700155258,1
L4 IT,AC023503.1,0.033999062129214,483,9,0.03903428092598915,0
L4 IT,AC023503.1,0.033999062129214,483,10,0.03610910102725029,0
L4 IT,AC023503.1,0.033999062129214,483,11,0.045155107975006104,0
L4 IT,AC023503.1,0.033999062129214,483,12,0.06715232133865356,0
L4 IT,AC023503.1,0.033999062129214,483,13,0.07736244797706604,0
L4 IT,AC023503.1,0.033999062129214,483,14,0.06277603656053543,0
L4 IT,AC023503.1,0.033999062129214,483,15,0.07956297695636749,0
L4 IT,AC023503.1,0.033999062129214,483,16,0.036652132868766785,0
L4 IT,AC023503.1,0.033999062129214,483,17,0.09078168869018555,0
L4 IT,AC023503.1,0.033999062129214,483,18,0.04580618813633919,0
L4 IT,AC023503.1,0.033999062129214,483,19,0.04528775066137314,0
L4 IT,AC023503.1,0.033999062129214,483,20,0.05710143968462944,0
L4 IT,ETNPPL,0.0334613461729409,495,1,0.014043556526303291,0
L4 IT,ETNPPL,0.0334613461729409,495,2,0.04492993652820587,0
L4 IT,ETNPPL,0.0334613461729409,495,3,0.05124630779027939,0
L4 IT,ETNPPL,0.0334613461729409,495,4,0.04596265032887459,0
L4 IT,ETNPPL,0.0334613461729409,495,5,0.03199842944741249,0
L4 IT,ETNPPL,0.0334613461729409,495,6,0.05156854912638664,0
L4 IT,ETNPPL,0.0334613461729409,495,7,0.03217475861310959,0
L4 IT,ETNPPL,0.0334613461729409,495,8,0.047282639890909195,1
L4 IT,ETNPPL,0.0334613461729409,495,9,0.0464780330657959,0
L4 IT,ETNPPL,0.0334613461729409,495,10,0.046373382210731506,0
L4 IT,ETNPPL,0.0334613461729409,495,11,0.05907473340630531,0
L4 IT,ETNPPL,0.0334613461729409,495,12,0.05271973833441734,0
L4 IT,ETNPPL,0.0334613461729409,495,13,0.05796671658754349,0
L4 IT,ETNPPL,0.0334613461729409,495,14,0.06017730012536049,0
L4 IT,ETNPPL,0.0334613461729409,495,15,0.044938355684280396,0
L4 IT,ETNPPL,0.0334613461729409,495,16,0.06591888517141342,0
L4 IT,ETNPPL,0.0334613461729409,495,17,0.07457678765058517,0
L4 IT,ETNPPL,0.0334613461729409,495,18,0.06684959679841995,0
L4 IT,ETNPPL,0.0334613461729409,495,19,0.047617703676223755,0
L4 IT,ETNPPL,0.0334613461729409,495,20,0.05810195580124855,0
L4 IT,AC090015.1,0.0333298481538333,498,1,0.022258810698986053,0
L4 IT,AC090015.1,0.0333298481538333,498,2,0.0695878267288208,0
L4 IT,AC090015.1,0.0333298481538333,498,3,0.11180475354194641,0
L4 IT,AC090015.1,0.0333298481538333,498,4,0.03604275733232498,0
L4 IT,AC090015.1,0.0333298481538333,498,5,0.04373180866241455,0
L4 IT,AC090015.1,0.0333298481538333,498,6,0.04696986451745033,0
L4 IT,AC090015.1,0.0333298481538333,498,7,0.047484785318374634,0
L4 IT,AC090015.1,0.0333298481538333,498,8,0.04188086837530136,1
L4 IT,AC090015.1,0.0333298481538333,498,9,0.04383566603064537,0
L4 IT,AC090015.1,0.0333298481538333,498,10,0.03240124136209488,0
L4 IT,AC090015.1,0.0333298481538333,498,11,0.05907447636127472,0
L4 IT,AC090015.1,0.0333298481538333,498,12,0.040190208703279495,0
L4 IT,AC090015.1,0.0333298481538333,498,13,0.03656286373734474,0
L4 IT,AC090015.1,0.0333298481538333,498,14,0.04053671285510063,0
L4 IT,AC090015.1,0.0333298481538333,498,15,0.05079158395528793,0
L4 IT,AC090015.1,0.0333298481538333,498,16,0.0656861662864685,0
L4 IT,AC090015.1,0.0333298481538333,498,17,0.04449053481221199,0
L4 IT,AC090015.1,0.0333298481538333,498,18,0.04829436168074608,0
L4 IT,AC090015.1,0.0333298481538333,498,19,0.049282435327768326,0
L4 IT,AC090015.1,0.0333298481538333,498,20,0.0690922811627388,0
L4 IT,AC113137.1,0.0331942473946574,493,1,0.015370282344520092,0
L4 IT,AC113137.1,0.0331942473946574,493,2,0.116117924451828,0
L4 IT,AC113137.1,0.0331942473946574,493,3,0.1291244477033615,0
L4 IT,AC113137.1,0.0331942473946574,493,4,0.03462615981698036,0
L4 IT,AC113137.1,0.0331942473946574,493,5,0.027755800634622574,0
L4 IT,AC113137.1,0.0331942473946574,493,6,0.04299841448664665,0
L4 IT,AC113137.1,0.0331942473946574,493,7,0.030274732038378716,0
L4 IT,AC113137.1,0.0331942473946574,493,8,0.03330057114362717,1
L4 IT,AC113137.1,0.0331942473946574,493,9,0.04076109826564789,0
L4 IT,AC113137.1,0.0331942473946574,493,10,0.053174566477537155,0
L4 IT,AC113137.1,0.0331942473946574,493,11,0.039564915001392365,0
L4 IT,AC113137.1,0.0331942473946574,493,12,0.056019190698862076,0
L4 IT,AC113137.1,0.0331942473946574,493,13,0.05246826261281967,0
L4 IT,AC113137.1,0.0331942473946574,493,14,0.06303264945745468,0
L4 IT,AC113137.1,0.0331942473946574,493,15,0.04104655608534813,0
L4 IT,AC113137.1,0.0331942473946574,493,16,0.0422528050839901,0
